beat_index,RR_prev(s),RR_next(s),QRS_duration(s),R_amp,QRS_max,QRS_min,record_id,RR_prev(s),RR_next(s),QRS_duration(s),R_amp,QRS_max,QRS_min
515,,,,,,,100_clean,0.7639,0.7417,0.1,0.935,0.935,0.935
516,,,,,,,100_clean,0.7417,0.7417,0.1,0.94,0.94,0.94
517,,,,,,,100_clean,0.7417,0.7333,0.1,0.915,0.915,0.915
518,,,,,,,100_clean,0.7333,0.7611,0.1,0.89,0.89,0.89
519,,,,,,,100_clean,0.7611,0.775,0.1,0.895,0.895,0.895
520,,,,,,,100_clean,0.775,0.8,0.1,0.875,0.875,0.875
521,,,,,,,100_clean,0.8,0.7889,0.1,1.015,1.015,1.015
522,,,,,,,100_clean,0.7889,0.7778,0.1,0.865,0.865,0.865
523,,,,,,,100_clean,0.7778,0.7278,0.1,0.895,0.895,0.895
524,,,,,,,100_clean,0.7278,0.7583,0.1,0.93,0.93,0.93
525,,,,,,,100_clean,0.7583,0.7556,0.1,0.89,0.89,0.89
526,,,,,,,100_clean,0.7556,0.7611,0.1,0.845,0.845,0.845
527,,,,,,,100_clean,0.7611,0.7583,0.1,0.88,0.88,0.88
528,,,,,,,100_clean,0.7583,0.7917,0.1,0.8,0.8,0.8
529,,,,,,,100_clean,0.7917,0.8139,0.1,0.8,0.8,0.8
530,,,,,,,100_clean,0.8139,0.7611,0.1,0.98,0.98,0.98
531,,,,,,,100_clean,0.7611,0.7306,0.1,0.88,0.88,0.88
532,,,,,,,100_clean,0.7306,0.7583,0.1,0.88,0.88,0.88
533,,,,,,,100_clean,0.7583,0.7528,0.1,0.84,0.84,0.84
534,,,,,,,100_clean,0.7528,0.7944,0.1,0.84,0.84,0.84
535,,,,,,,100_clean,0.7944,0.8194,0.1,0.825,0.825,0.825
536,,,,,,,100_clean,0.8194,0.7833,0.1,0.775,0.775,0.775
537,,,,,,,100_clean,0.7833,0.7722,0.1,0.82,0.82,0.82
538,,,,,,,100_clean,0.7722,0.7528,0.1,0.79,0.79,0.79
539,,,,,,,100_clean,0.7528,0.7694,0.1,0.865,0.865,0.865
540,,,,,,,100_clean,0.7694,0.7528,0.1,0.8,0.8,0.8
541,,,,,,,100_clean,0.7528,0.7444,0.1,0.83,0.83,0.83
542,,,,,,,100_clean,0.7444,0.7833,0.1,0.785,0.785,0.785
543,,,,,,,100_clean,0.7833,0.825,0.1,0.79,0.79,0.79
544,,,,,,,100_clean,0.825,0.7694,0.1,0.87,0.87,0.87
545,,,,,,,100_clean,0.7694,0.7417,0.1,0.985,0.985,0.985
546,,,,,,,100_clean,0.7417,0.7306,0.1,0.9,0.9,0.9
547,,,,,,,100_clean,0.7306,0.7028,0.1,0.985,0.985,0.985
548,,,,,,,100_clean,0.7028,0.7167,0.1,1.04,1.04,1.04
549,,,,,,,100_clean,0.7167,0.7278,0.1,0.945,0.945,0.945
550,,,,,,,100_clean,0.7278,0.7278,0.1,0.97,0.97,0.97
551,,,,,,,100_clean,0.7278,0.7361,0.1,1.045,1.045,1.045
552,,,,,,,100_clean,0.7361,0.7361,0.1,0.985,0.985,0.985
553,,,,,,,100_clean,0.7361,0.7583,0.1,0.855,0.855,0.855
554,,,,,,,100_clean,0.7583,0.7111,0.1,0.905,0.905,0.905
555,,,,,,,100_clean,0.7111,0.6694,0.1,0.925,0.925,0.925
556,,,,,,,100_clean,0.6694,0.6778,0.1,0.895,0.895,0.895
557,,,,,,,100_clean,0.6778,0.6972,0.1,0.9,0.9,0.9
558,,,,,,,100_clean,0.6972,0.7056,0.1,0.95,0.95,0.95
559,,,,,,,100_clean,0.7056,0.7194,0.1,0.94,0.94,0.94
560,,,,,,,100_clean,0.7194,0.7306,0.1,0.89,0.89,0.89
561,,,,,,,100_clean,0.7306,0.7194,0.1,0.815,0.815,0.815
562,,,,,,,100_clean,0.7194,0.6861,0.1,0.935,0.935,0.935
563,,,,,,,100_clean,0.6861,0.6889,0.1,0.885,0.885,0.885
564,,,,,,,100_clean,0.6889,0.6944,0.1,0.945,0.945,0.945
565,,,,,,,100_clean,0.6944,0.6917,0.1,0.845,0.845,0.845
566,,,,,,,100_clean,0.6917,0.6806,0.1,0.995,0.995,0.995
567,,,,,,,100_clean,0.6806,0.7361,0.1,0.87,0.87,0.87
568,,,,,,,100_clean,0.7361,0.7528,0.1,0.825,0.825,0.825
569,,,,,,,100_clean,0.7528,0.7583,0.1,0.825,0.825,0.825
570,,,,,,,100_clean,0.7583,0.7361,0.1,0.94,0.94,0.94
571,,,,,,,100_clean,0.7361,0.7278,0.1,0.915,0.915,0.915
572,,,,,,,100_clean,0.7278,0.7167,0.1,0.795,0.795,0.795
573,,,,,,,100_clean,0.7167,0.7472,0.1,0.83,0.83,0.83
574,,,,,,,100_clean,0.7472,0.7417,0.1,0.94,0.94,0.94
575,,,,,,,100_clean,0.7417,0.75,0.1,0.92,0.92,0.92
576,,,,,,,100_clean,0.75,0.7861,0.1,0.845,0.845,0.845
577,,,,,,,100_clean,0.7861,0.775,0.1,0.86,0.86,0.86
578,,,,,,,100_clean,0.775,0.75,0.1,0.955,0.955,0.955
579,,,,,,,100_clean,0.75,0.7222,0.1,0.925,0.925,0.925
580,,,,,,,100_clean,0.7222,0.7083,0.1,0.825,0.825,0.825
581,,,,,,,100_clean,0.7083,0.7028,0.1,0.91,0.91,0.91
582,,,,,,,100_clean,0.7028,0.7139,0.1,0.84,0.84,0.84
583,,,,,,,100_clean,0.7139,0.7667,0.1,0.835,0.835,0.835
584,,,,,,,100_clean,0.7667,0.7472,0.1,0.855,0.855,0.855
585,,,,,,,100_clean,0.7472,0.7472,0.1,0.83,0.83,0.83
586,,,,,,,100_clean,0.7472,0.7528,0.1,0.76,0.76,0.76
587,,,,,,,100_clean,0.7528,0.75,0.1,0.755,0.755,0.755
588,,,,,,,100_clean,0.75,0.7222,0.1,0.815,0.815,0.815
589,,,,,,,100_clean,0.7222,0.75,0.1,0.9,0.9,0.9
590,,,,,,,100_clean,0.75,0.7528,0.1,0.8,0.8,0.8
591,,,,,,,100_clean,0.7528,0.775,0.1,0.765,0.765,0.765
592,,,,,,,100_clean,0.775,0.8139,0.1,0.765,0.765,0.765
593,,,,,,,100_clean,0.8139,0.8333,0.1,0.755,0.755,0.755
594,,,,,,,100_clean,0.8333,0.8056,0.1,0.81,0.81,0.81
595,,,,,,,100_clean,0.8056,0.7639,0.1,0.845,0.845,0.845
596,,,,,,,100_clean,0.7639,0.7778,0.1,0.835,0.835,0.835
597,,,,,,,100_clean,0.7778,0.7722,0.1,0.78,0.78,0.78
598,,,,,,,100_clean,0.7722,0.8167,0.1,1.03,1.03,1.03
599,,,,,,,100_clean,0.8167,0.8167,0.1,0.77,0.77,0.77
600,,,,,,,100_clean,0.8167,0.6222,0.1,0.8,0.8,0.8
601,,,,,,,100_clean,0.6222,0.9861,0.1,0.84,0.84,0.84
602,,,,,,,100_clean,0.9861,0.825,0.1,0.84,0.84,0.84
603,,,,,,,100_clean,0.825,0.7806,0.1,0.83,0.83,0.83
604,,,,,,,100_clean,0.7806,0.7472,0.1,0.745,0.745,0.745
605,,,,,,,100_clean,0.7472,0.7722,0.1,0.845,0.845,0.845
606,,,,,,,100_clean,0.7722,0.7833,0.1,0.795,0.795,0.795
607,,,,,,,100_clean,0.7833,0.8194,0.1,0.89,0.89,0.89
608,,,,,,,100_clean,0.8194,0.8083,0.1,0.795,0.795,0.795
609,,,,,,,100_clean,0.8083,0.7889,0.1,0.86,0.86,0.86
610,,,,,,,100_clean,0.7889,0.7722,0.1,0.89,0.89,0.89
611,,,,,,,100_clean,0.7722,0.7722,0.1,0.92,0.92,0.92
612,,,,,,,100_clean,0.7722,0.7472,0.1,0.815,0.815,0.815
613,,,,,,,100_clean,0.7472,0.7639,0.1,0.825,0.825,0.825
614,,,,,,,100_clean,0.7639,0.7944,0.1,0.83,0.83,0.83
615,,,,,,,100_clean,0.7944,0.7944,0.1,0.795,0.795,0.795
616,,,,,,,100_clean,0.7944,0.8333,0.1,0.82,0.82,0.82
617,,,,,,,100_clean,0.8333,0.7917,0.1,0.915,0.915,0.915
618,,,,,,,100_clean,0.7917,0.7472,0.1,0.79,0.79,0.79
619,,,,,,,100_clean,0.7472,0.7444,0.1,0.79,0.79,0.79
620,,,,,,,100_clean,0.7444,0.7833,0.1,0.865,0.865,0.865
621,,,,,,,100_clean,0.7833,0.7528,0.1,0.92,0.92,0.92
622,,,,,,,100_clean,0.7528,0.7694,0.1,1.045,1.045,1.045
623,,,,,,,100_clean,0.7694,0.7583,0.1,0.915,0.915,0.915
624,,,,,,,100_clean,0.7583,0.7639,0.1,0.985,0.985,0.985
625,,,,,,,100_clean,0.7639,0.7611,0.1,0.99,0.99,0.99
626,,,,,,,100_clean,0.7611,0.7278,0.1,0.965,0.965,0.965
627,,,,,,,100_clean,0.7278,0.7139,0.1,1.06,1.06,1.06
628,,,,,,,100_clean,0.7139,0.7278,0.1,0.94,0.94,0.94
629,,,,,,,100_clean,0.7278,0.7306,0.1,1.04,1.04,1.04
630,,,,,,,100_clean,0.7306,0.7667,0.1,1.015,1.015,1.015
631,,,,,,,100_clean,0.7667,0.7528,0.1,0.895,0.895,0.895
632,,,,,,,100_clean,0.7528,0.7611,0.1,0.93,0.93,0.93
633,,,,,,,100_clean,0.7611,0.7361,0.1,1.015,1.015,1.015
634,,,,,,,100_clean,0.7361,0.7083,0.1,0.935,0.935,0.935
635,,,,,,,100_clean,0.7083,0.725,0.1,0.86,0.86,0.86
636,,,,,,,100_clean,0.725,0.7278,0.1,0.83,0.83,0.83
637,,,,,,,100_clean,0.7278,0.7194,0.1,0.965,0.965,0.965
638,,,,,,,100_clean,0.7194,0.7556,0.1,0.755,0.755,0.755
639,,,,,,,100_clean,0.7556,0.7972,0.1,0.81,0.81,0.81
640,,,,,,,100_clean,0.7972,0.8,0.1,0.885,0.885,0.885
641,,,,,,,100_clean,0.8,0.7583,0.1,1.02,1.02,1.02
642,,,,,,,100_clean,0.7583,0.7472,0.1,0.865,0.865,0.865
643,,,,,,,100_clean,0.7472,0.7528,0.1,0.965,0.965,0.965
644,,,,,,,100_clean,0.7528,0.7556,0.1,0.965,0.965,0.965
645,,,,,,,100_clean,0.7556,0.7917,0.1,1.135,1.135,1.135
646,,,,,,,100_clean,0.7917,0.8167,0.1,0.9,0.9,0.9
647,,,,,,,100_clean,0.8167,0.8417,0.1,0.935,0.935,0.935
648,,,,,,,100_clean,0.8417,0.8139,0.1,0.935,0.935,0.935
649,,,,,,,100_clean,0.8139,0.8056,0.1,1.05,1.05,1.05
650,,,,,,,100_clean,0.8056,0.8,0.1,1.04,1.04,1.04
651,,,,,,,100_clean,0.8,0.7889,0.1,0.925,0.925,0.925
652,,,,,,,100_clean,0.7889,0.7778,0.1,0.97,0.97,0.97
653,,,,,,,100_clean,0.7778,0.825,0.1,1.04,1.04,1.04
654,,,,,,,100_clean,0.825,0.8833,0.1,0.945,0.945,0.945
655,,,,,,,100_clean,0.8833,0.8583,0.1,0.82,0.82,0.82
656,,,,,,,100_clean,0.8583,0.8083,0.1,0.88,0.88,0.88
657,,,,,,,100_clean,0.8083,0.8028,0.1,0.845,0.845,0.845
658,,,,,,,100_clean,0.8028,0.8,0.1,0.855,0.855,0.855
659,,,,,,,100_clean,0.8,0.7944,0.1,0.89,0.89,0.89
660,,,,,,,100_clean,0.7944,0.7944,0.1,0.89,0.89,0.89
661,,,,,,,100_clean,0.7944,0.8194,0.1,0.935,0.935,0.935
662,,,,,,,100_clean,0.8194,0.8528,0.1,0.83,0.83,0.83
663,,,,,,,100_clean,0.8528,0.8389,0.1,0.985,0.985,0.985
664,,,,,,,100_clean,0.8389,0.7833,0.1,0.875,0.875,0.875
665,,,,,,,100_clean,0.7833,0.7778,0.1,0.87,0.87,0.87
666,,,,,,,100_clean,0.7778,0.7972,0.1,1.01,1.01,1.01
667,,,,,,,100_clean,0.7972,0.8167,0.1,0.875,0.875,0.875
668,,,,,,,100_clean,0.8167,0.8472,0.1,0.835,0.835,0.835
669,,,,,,,100_clean,0.8472,0.8306,0.1,0.875,0.875,0.875
670,,,,,,,100_clean,0.8306,0.8361,0.1,0.93,0.93,0.93
671,,,,,,,100_clean,0.8361,0.8083,0.1,0.875,0.875,0.875
672,,,,,,,100_clean,0.8083,0.8111,0.1,0.865,0.865,0.865
673,,,,,,,100_clean,0.8111,0.7861,0.1,0.885,0.885,0.885
674,,,,,,,100_clean,0.7861,0.775,0.1,0.91,0.91,0.91
675,,,,,,,100_clean,0.775,0.8417,0.1,0.81,0.81,0.81
676,,,,,,,100_clean,0.8417,0.8444,0.1,0.895,0.895,0.895
677,,,,,,,100_clean,0.8444,0.8167,0.1,0.84,0.84,0.84
678,,,,,,,100_clean,0.8167,0.7972,0.1,0.835,0.835,0.835
679,,,,,,,100_clean,0.7972,0.7889,0.1,0.82,0.82,0.82
680,,,,,,,100_clean,0.7889,0.7694,0.1,0.91,0.91,0.91
681,,,,,,,100_clean,0.7694,0.7778,0.1,0.86,0.86,0.86
682,,,,,,,100_clean,0.7778,0.8083,0.1,0.86,0.86,0.86
683,,,,,,,100_clean,0.8083,0.7972,0.1,0.91,0.91,0.91
684,,,,,,,100_clean,0.7972,0.8139,0.1,0.845,0.845,0.845
685,,,,,,,100_clean,0.8139,0.8167,0.1,0.815,0.815,0.815
686,,,,,,,100_clean,0.8167,0.8,0.1,1.07,1.07,1.07
687,,,,,,,100_clean,0.8,0.75,0.1,1.09,1.09,1.09
688,,,,,,,100_clean,0.75,0.7639,0.1,0.845,0.845,0.845
689,,,,,,,100_clean,0.7639,0.7694,0.1,0.785,0.785,0.785
690,,,,,,,100_clean,0.7694,0.8056,0.1,0.835,0.835,0.835
691,,,,,,,100_clean,0.8056,0.8111,0.1,0.875,0.875,0.875
692,,,,,,,100_clean,0.8111,0.7972,0.1,0.87,0.87,0.87
693,,,,,,,100_clean,0.7972,0.7917,0.1,0.815,0.815,0.815
694,,,,,,,100_clean,0.7917,0.7833,0.1,0.975,0.975,0.975
695,,,,,,,100_clean,0.7833,0.7528,0.1,0.995,0.995,0.995
696,,,,,,,100_clean,0.7528,0.7361,0.1,0.87,0.87,0.87
697,,,,,,,100_clean,0.7361,0.7611,0.1,0.85,0.85,0.85
698,,,,,,,100_clean,0.7611,0.7778,0.1,1.07,1.07,1.07
699,,,,,,,100_clean,0.7778,0.7972,0.1,0.99,0.99,0.99
700,,,,,,,100_clean,0.7972,0.7889,0.1,0.895,0.895,0.895
701,,,,,,,100_clean,0.7889,0.7722,0.1,0.865,0.865,0.865
702,,,,,,,100_clean,0.7722,0.7389,0.1,1.06,1.06,1.06
703,,,,,,,100_clean,0.7389,0.7639,0.1,0.97,0.97,0.97
704,,,,,,,100_clean,0.7639,0.7417,0.1,0.825,0.825,0.825
705,,,,,,,100_clean,0.7417,0.7583,0.1,0.815,0.815,0.815
706,,,,,,,100_clean,0.7583,0.7778,0.1,1.03,1.03,1.03
707,,,,,,,100_clean,0.7778,0.775,0.1,0.93,0.93,0.93
708,,,,,,,100_clean,0.775,0.7722,0.1,0.865,0.865,0.865
709,,,,,,,100_clean,0.7722,0.7611,0.1,0.855,0.855,0.855
710,,,,,,,100_clean,0.7611,0.725,0.1,0.985,0.985,0.985
711,,,,,,,100_clean,0.725,0.725,0.1,0.855,0.855,0.855
712,,,,,,,100_clean,0.725,0.7556,0.1,0.855,0.855,0.855
713,,,,,,,100_clean,0.7556,0.7639,0.1,0.945,0.945,0.945
714,,,,,,,100_clean,0.7639,0.7833,0.1,0.98,0.98,0.98
715,,,,,,,100_clean,0.7833,0.7944,0.1,0.825,0.825,0.825
716,,,,,,,100_clean,0.7944,0.7944,0.1,0.855,0.855,0.855
717,,,,,,,100_clean,0.7944,0.7583,0.1,0.94,0.94,0.94
718,,,,,,,100_clean,0.7583,0.7778,0.1,0.84,0.84,0.84
719,,,,,,,100_clean,0.7778,0.7722,0.1,0.77,0.77,0.77
720,,,,,,,100_clean,0.7722,0.7639,0.1,0.855,0.855,0.855
721,,,,,,,100_clean,0.7639,0.7778,0.1,1.015,1.015,1.015
722,,,,,,,100_clean,0.7778,0.8444,0.1,0.89,0.89,0.89
723,,,,,,,100_clean,0.8444,0.8361,0.1,0.86,0.86,0.86
724,,,,,,,100_clean,0.8361,0.7722,0.1,0.945,0.945,0.945
725,,,,,,,100_clean,0.7722,0.775,0.1,0.96,0.96,0.96
726,,,,,,,100_clean,0.775,0.7556,0.1,0.945,0.945,0.945
727,,,,,,,100_clean,0.7556,0.775,0.1,0.83,0.83,0.83
728,,,,,,,100_clean,0.775,0.7694,0.1,0.955,0.955,0.955
729,,,,,,,100_clean,0.7694,0.7944,0.1,0.97,0.97,0.97
730,,,,,,,100_clean,0.7944,0.8083,0.1,0.84,0.84,0.84
731,,,,,,,100_clean,0.8083,0.8417,0.1,0.815,0.815,0.815
732,,,,,,,100_clean,0.8417,0.7778,0.1,0.825,0.825,0.825
733,,,,,,,100_clean,0.7778,0.7583,0.1,0.855,0.855,0.855
734,,,,,,,100_clean,0.7583,0.7528,0.1,0.715,0.715,0.715
735,,,,,,,100_clean,0.7528,0.7611,0.1,0.805,0.805,0.805
736,,,,,,,100_clean,0.7611,0.7722,0.1,0.9,0.9,0.9
737,,,,,,,100_clean,0.7722,0.8111,0.1,0.92,0.92,0.92
738,,,,,,,100_clean,0.8111,0.8083,0.1,0.79,0.79,0.79
739,,,,,,,100_clean,0.8083,0.8056,0.1,0.75,0.75,0.75
740,,,,,,,100_clean,0.8056,0.7861,0.1,0.85,0.85,0.85
741,,,,,,,100_clean,0.7861,0.7722,0.1,0.89,0.89,0.89
742,,,,,,,100_clean,0.7722,0.7639,0.1,0.775,0.775,0.775
743,,,,,,,100_clean,0.7639,0.7667,0.1,0.875,0.875,0.875
744,,,,,,,100_clean,0.7667,0.775,0.1,0.84,0.84,0.84
745,,,,,,,100_clean,0.775,0.8056,0.1,0.83,0.83,0.83
746,,,,,,,100_clean,0.8056,0.825,0.1,0.835,0.835,0.835
747,,,,,,,100_clean,0.825,0.7694,0.1,0.865,0.865,0.865
748,,,,,,,100_clean,0.7694,0.7611,0.1,0.85,0.85,0.85
749,,,,,,,100_clean,0.7611,0.7639,0.1,0.84,0.84,0.84
750,,,,,,,100_clean,0.7639,0.7806,0.1,0.785,0.785,0.785
751,,,,,,,100_clean,0.7806,0.7444,0.1,0.87,0.87,0.87
752,,,,,,,100_clean,0.7444,0.7778,0.1,0.835,0.835,0.835
753,,,,,,,100_clean,0.7778,0.8,0.1,0.725,0.725,0.725
754,,,,,,,100_clean,0.8,0.7972,0.1,0.665,0.665,0.665
755,,,,,,,100_clean,0.7972,0.7889,0.1,0.775,0.775,0.775
756,,,,,,,100_clean,0.7889,0.7583,0.1,0.805,0.805,0.805
757,,,,,,,100_clean,0.7583,0.7417,0.1,0.78,0.78,0.78
758,,,,,,,100_clean,0.7417,0.7639,0.1,0.755,0.755,0.755
759,,,,,,,100_clean,0.7639,0.7861,0.1,0.885,0.885,0.885
760,,,,,,,100_clean,0.7861,0.7972,0.1,0.83,0.83,0.83
761,,,,,,,100_clean,0.7972,0.8083,0.1,0.74,0.74,0.74
762,,,,,,,100_clean,0.8083,0.8056,0.1,0.79,0.79,0.79
763,,,,,,,100_clean,0.8056,0.775,0.1,0.835,0.835,0.835
764,,,,,,,100_clean,0.775,0.7778,0.1,0.885,0.885,0.885
765,,,,,,,100_clean,0.7778,0.7722,0.1,0.835,0.835,0.835
766,,,,,,,100_clean,0.7722,0.775,0.1,0.8,0.8,0.8
767,,,,,,,100_clean,0.775,0.7694,0.1,0.92,0.92,0.92
768,,,,,,,100_clean,0.7694,0.8278,0.1,0.85,0.85,0.85
769,,,,,,,100_clean,0.8278,0.8167,0.1,0.79,0.79,0.79
770,,,,,,,100_clean,0.8167,0.7972,0.1,0.975,0.975,0.975
771,,,,,,,100_clean,0.7972,0.7472,0.1,0.95,0.95,0.95
772,,,,,,,100_clean,0.7472,0.7611,0.1,0.855,0.855,0.855
773,,,,,,,100_clean,0.7611,0.7861,0.1,0.85,0.85,0.85
774,,,,,,,100_clean,0.7861,0.7889,0.1,1.05,1.05,1.05
775,,,,,,,100_clean,0.7889,0.7917,0.1,0.925,0.925,0.925
776,,,,,,,100_clean,0.7917,0.8139,0.1,0.775,0.775,0.775
777,,,,,,,100_clean,0.8139,0.8333,0.1,0.77,0.77,0.77
778,,,,,,,100_clean,0.8333,0.7944,0.1,0.92,0.92,0.92
779,,,,,,,100_clean,0.7944,0.7639,0.1,0.92,0.92,0.92
780,,,,,,,100_clean,0.7639,0.7639,0.1,0.8,0.8,0.8
781,,,,,,,100_clean,0.7639,0.7694,0.1,0.78,0.78,0.78
782,,,,,,,100_clean,0.7694,0.7694,0.1,0.845,0.845,0.845
783,,,,,,,100_clean,0.7694,0.8167,0.1,0.86,0.86,0.86
784,,,,,,,100_clean,0.8167,0.8083,0.1,0.77,0.77,0.77
785,,,,,,,100_clean,0.8083,0.7917,0.1,0.84,0.84,0.84
786,,,,,,,100_clean,0.7917,0.7667,0.1,0.89,0.89,0.89
787,,,,,,,100_clean,0.7667,0.7778,0.1,0.86,0.86,0.86
788,,,,,,,100_clean,0.7778,0.7667,0.1,0.83,0.83,0.83
789,,,,,,,100_clean,0.7667,0.7333,0.1,0.82,0.82,0.82
790,,,,,,,100_clean,0.7333,0.7806,0.1,0.91,0.91,0.91
791,,,,,,,100_clean,0.7806,0.8139,0.1,0.825,0.825,0.825
792,,,,,,,100_clean,0.8139,0.8167,0.1,0.8,0.8,0.8
793,,,,,,,100_clean,0.8167,0.7778,0.1,0.895,0.895,0.895
794,,,,,,,100_clean,0.7778,0.7694,0.1,1.025,1.025,1.025
795,,,,,,,100_clean,0.7694,0.7528,0.1,0.93,0.93,0.93
796,,,,,,,100_clean,0.7528,0.7806,0.1,1.035,1.035,1.035
797,,,,,,,100_clean,0.7806,0.7556,0.1,0.945,0.945,0.945
798,,,,,,,100_clean,0.7556,0.7694,0.1,0.87,0.87,0.87
799,,,,,,,100_clean,0.7694,0.8056,0.1,0.98,0.98,0.98
800,,,,,,,100_clean,0.8056,0.7806,0.1,0.9,0.9,0.9
801,,,,,,,100_clean,0.7806,0.7861,0.1,1.055,1.055,1.055
802,,,,,,,100_clean,0.7861,0.7639,0.1,0.905,0.905,0.905
803,,,,,,,100_clean,0.7639,0.7583,0.1,0.76,0.76,0.76
804,,,,,,,100_clean,0.7583,0.7306,0.1,0.79,0.79,0.79
805,,,,,,,100_clean,0.7306,0.7722,0.1,0.84,0.84,0.84
806,,,,,,,100_clean,0.7722,0.8111,0.1,0.85,0.85,0.85
807,,,,,,,100_clean,0.8111,0.7944,0.1,0.83,0.83,0.83
808,,,,,,,100_clean,0.7944,0.7833,0.1,0.84,0.84,0.84
809,,,,,,,100_clean,0.7833,0.7889,0.1,0.905,0.905,0.905
810,,,,,,,100_clean,0.7889,0.7667,0.1,0.885,0.885,0.885
811,,,,,,,100_clean,0.7667,0.7722,0.1,0.81,0.81,0.81
812,,,,,,,100_clean,0.7722,0.7528,0.1,0.86,0.86,0.86
813,,,,,,,100_clean,0.7528,0.7667,0.1,0.865,0.865,0.865
814,,,,,,,100_clean,0.7667,0.825,0.1,0.82,0.82,0.82
815,,,,,,,100_clean,0.825,0.8306,0.1,0.825,0.825,0.825
816,,,,,,,100_clean,0.8306,0.7806,0.1,0.835,0.835,0.835
817,,,,,,,100_clean,0.7806,0.7639,0.1,0.775,0.775,0.775
818,,,,,,,100_clean,0.7639,0.7694,0.1,0.73,0.73,0.73
819,,,,,,,100_clean,0.7694,0.7472,0.1,0.82,0.82,0.82
820,,,,,,,100_clean,0.7472,0.7583,0.1,0.845,0.845,0.845
821,,,,,,,100_clean,0.7583,0.7889,0.1,0.9,0.9,0.9
822,,,,,,,100_clean,0.7889,0.7917,0.1,0.865,0.865,0.865
823,,,,,,,100_clean,0.7917,0.7972,0.1,0.9,0.9,0.9
824,,,,,,,100_clean,0.7972,0.7972,0.1,0.92,0.92,0.92
825,,,,,,,100_clean,0.7972,0.7667,0.1,0.84,0.84,0.84
826,,,,,,,100_clean,0.7667,0.7333,0.1,0.825,0.825,0.825
827,,,,,,,100_clean,0.7333,0.7472,0.1,0.865,0.865,0.865
828,,,,,,,100_clean,0.7472,0.7639,0.1,0.85,0.85,0.85
829,,,,,,,100_clean,0.7639,0.8056,0.1,0.82,0.82,0.82
830,,,,,,,100_clean,0.8056,0.8278,0.1,0.81,0.81,0.81
831,,,,,,,100_clean,0.8278,0.7806,0.1,0.865,0.865,0.865
832,,,,,,,100_clean,0.7806,0.7778,0.1,0.855,0.855,0.855
833,,,,,,,100_clean,0.7778,0.7833,0.1,0.715,0.715,0.715
834,,,,,,,100_clean,0.7833,0.7611,0.1,0.78,0.78,0.78
835,,,,,,,100_clean,0.7611,0.7306,0.1,0.905,0.905,0.905
836,,,,,,,100_clean,0.7306,0.7722,0.1,0.815,0.815,0.815
837,,,,,,,100_clean,0.7722,0.8056,0.1,0.8,0.8,0.8
838,,,,,,,100_clean,0.8056,0.8,0.1,0.795,0.795,0.795
839,,,,,,,100_clean,0.8,0.7972,0.1,0.89,0.89,0.89
840,,,,,,,100_clean,0.7972,0.7583,0.1,0.81,0.81,0.81
841,,,,,,,100_clean,0.7583,0.7417,0.1,0.785,0.785,0.785
842,,,,,,,100_clean,0.7417,0.7611,0.1,1.01,1.01,1.01
843,,,,,,,100_clean,0.7611,0.7583,0.1,0.915,0.915,0.915
844,,,,,,,100_clean,0.7583,0.7667,0.1,0.885,0.885,0.885
845,,,,,,,100_clean,0.7667,0.7889,0.1,0.81,0.81,0.81
846,,,,,,,100_clean,0.7889,0.775,0.1,0.965,0.965,0.965
847,,,,,,,100_clean,0.775,0.75,0.1,1.25,1.25,1.25
848,,,,,,,100_clean,0.75,0.7639,0.1,0.985,0.985,0.985
849,,,,,,,100_clean,0.7639,0.7444,0.1,0.865,0.865,0.865
850,,,,,,,100_clean,0.7444,0.7111,0.1,1.05,1.05,1.05
851,,,,,,,100_clean,0.7111,0.7028,0.1,1.01,1.01,1.01
852,,,,,,,100_clean,0.7028,0.75,0.1,0.92,0.92,0.92
853,,,,,,,100_clean,0.75,0.7417,0.1,1.005,1.005,1.005
854,,,,,,,100_clean,0.7417,0.7194,0.1,1.085,1.085,1.085
855,,,,,,,100_clean,0.7194,0.7194,0.1,0.975,0.975,0.975
856,,,,,,,100_clean,0.7194,0.7194,0.1,0.84,0.84,0.84
857,,,,,,,100_clean,0.7194,0.6861,0.1,1.015,1.015,1.015
858,,,,,,,100_clean,0.6861,0.7028,0.1,1.035,1.035,1.035
859,,,,,,,100_clean,0.7028,0.7111,0.1,0.915,0.915,0.915
860,,,,,,,100_clean,0.7111,0.7083,0.1,0.85,0.85,0.85
861,,,,,,,100_clean,0.7083,0.7361,0.1,1.0,1.0,1.0
862,,,,,,,100_clean,0.7361,0.7861,0.1,0.99,0.99,0.99
863,,,,,,,100_clean,0.7861,0.75,0.1,0.81,0.81,0.81
864,,,,,,,100_clean,0.75,0.7444,0.1,0.99,0.99,0.99
865,,,,,,,100_clean,0.7444,0.7083,0.1,1.1,1.1,1.1
866,,,,,,,100_clean,0.7083,0.7278,0.1,1.04,1.04,1.04
867,,,,,,,100_clean,0.7278,0.7472,0.1,1.045,1.045,1.045
868,,,,,,,100_clean,0.7472,0.7667,0.1,0.94,0.94,0.94
869,,,,,,,100_clean,0.7667,0.7611,0.1,1.155,1.155,1.155
870,,,,,,,100_clean,0.7611,0.7972,0.1,1.045,1.045,1.045
871,,,,,,,100_clean,0.7972,0.8194,0.1,0.97,0.97,0.97
872,,,,,,,100_clean,0.8194,0.8,0.1,0.87,0.87,0.87
